phase,frequency,time,adcvalue
270.00,83800,92570,787.55
270.00,83800,92580,784.63
270.00,83800,92590,784.66
270.00,83800,92600,790.73
270.00,83800,92610,790.37
270.00,83800,92620,792.76
270.00,83800,92630,792.07
270.00,83800,92640,795.64
270.00,83800,92650,794.15
270.00,83800,92660,792.8
270.00,83800,92670,789.04
270.00,83800,92680,787.19
270.00,83800,92690,795.5
270.00,83800,92700,794.44
270.00,83800,92710,792.22
270.00,83800,92720,786.57
270.00,83800,92730,793.93
270.00,83800,92740,791.57
270.00,83800,92750,790.75
270.00,83800,92760,793.1
270.00,83800,92770,784.22
270.00,83800,92780,780.69
270.00,83800,92790,784.91
270.00,83800,92800,782.26
270.00,83800,92810,792.02
270.00,83800,92820,795.94
270.00,83800,92830,791.45
270.00,83800,92840,794.98
270.00,83800,92850,791.06
270.00,83800,92860,788.88
270.00,83800,92870,790.81
270.00,83800,92880,792.19
270.00,83800,92890,792.93
270.00,83800,92900,789.96
270.00,83800,92910,786.97
270.00,83800,92920,787.6
270.00,83800,92930,788.27
270.00,83800,92940,791.36
270.00,83800,92950,788.31
270.00,83800,92960,786.21
270.00,83800,92970,788.14
270.00,83800,92980,788.92
270.00,83800,92990,787.48
270.00,83800,93000,787.65
270.00,83800,93010,785.54
270.00,83800,93020,785.35
270.00,83800,93030,784.43
270.00,83800,93040,788.58
270.00,83800,93050,782.6
270.00,83800,93060,783.57
270.00,83800,93070,786.39
270.00,83800,93080,785.43
270.00,83800,93090,784.13
270.00,83800,93100,789.47
270.00,83800,93110,788.13
270.00,83800,93120,789.53
90.00,83900,93130,786.32
90.00,83900,93140,786.64
90.00,83900,93150,805.15
90.00,83900,93160,802.59
90.00,83900,93170,790.54
90.00,83900,93180,786.11
90.00,83900,93190,781.77
90.00,83900,93200,786.52
90.00,83900,93210,780.9
90.00,83900,93220,783.41
90.00,83900,93230,774.86
90.00,83900,93240,790.74
90.00,83900,93250,779.76
90.00,83900,93260,775.13
90.00,83900,93270,776.53
90.00,83900,93280,772.11
90.00,83900,93290,780.49
90.00,83900,93300,767.32
90.00,83900,93310,783.7
90.00,83900,93320,773.37
90.00,83900,93330,771.82
90.00,83900,93340,778.95
90.00,83900,93350,778.09
90.00,83900,93360,778.31
90.00,83900,93370,775.3
90.00,83900,93380,775.94
90.00,83900,93390,770.84
90.00,83900,93400,771.89
90.00,83900,93410,773.81
90.00,83900,93420,780.35
90.00,83900,93430,779.12
90.00,83900,93440,779.31
90.00,83900,93450,775.09
90.00,83900,93460,784.71
90.00,83900,93470,779.82
90.00,83900,93480,773.32
90.00,83900,93490,776.97
90.00,83900,93500,775.78
90.00,83900,93510,783.86
90.00,83900,93520,779.14
90.00,83900,93530,780.83
90.00,83900,93540,779.17
90.00,83900,93550,780.83
90.00,83900,93560,783.11
90.00,83900,93570,779.68
90.00,83900,93580,782.39
90.00,83900,93590,778.4
90.00,83900,93600,782.88
90.00,83900,93610,781.17
90.00,83900,93620,784.35
90.00,83900,93630,775.55
90.00,83900,93640,781.72
90.00,83900,93650,781.07
90.00,83900,93660,781.61
90.00,83900,93670,773.48
90.00,83900,93680,779.41
90.00,83900,93690,782.98
90.00,83900,93700,773.91
90.00,83900,93710,779.75
90.00,83900,93720,778.77
90.00,83900,93730,784.43
90.00,83900,93740,776.46
90.00,83900,93750,783.31
90.00,83900,93760,783.94
90.00,83900,93770,782.18
90.00,83900,93780,782.62
90.00,83900,93790,778.72
90.00,83900,93800,782.91
90.00,83900,93810,782.08
90.00,83900,93820,782.01
90.00,83900,93830,780.18
90.00,83900,93840,774.86
90.00,83900,93850,782.56
90.00,83900,93860,778.72
90.00,83900,93870,780.19
90.00,83900,93880,784.26
90.00,83900,93890,782.51
90.00,83900,93900,784.17
90.00,83900,93910,785.23
90.00,83900,93920,783.2
90.00,83900,93930,781.81
90.00,83900,93940,782.89
90.00,83900,93950,785.11
90.00,83900,93960,782.89
90.00,83900,93970,781.78
90.00,83900,93980,779.56
90.00,83900,93990,777.54
90.00,83900,94000,783.72
90.00,83900,94010,778.22
90.00,83900,94020,781.35
90.00,83900,94030,778.61
90.00,83900,94040,778.06
90.00,83900,94050,781.34
90.00,83900,94060,781.03
90.00,83900,94070,780.09
90.00,83900,94080,783.04
90.00,83900,94090,776.03
90.00,83900,94100,781.76
90.00,83900,94110,781.98
90.00,83900,94120,774.42
90.00,83900,94130,780.1
90.00,83900,94140,779.4
90.00,83900,94150,784.19
90.00,83900,94160,783.41
90.00,83900,94170,780.92
90.00,83900,94180,783.11
90.00,83900,94190,778.16
270.00,83900,94200,780.44
270.00,83900,94210,761.25
270.00,83900,94220,767.69
270.00,83900,94230,774.34
270.00,83900,94240,781
270.00,83900,94250,772.82
270.00,83900,94260,786.62
270.00,83900,94270,789.39
270.00,83900,94280,790.25
270.00,83900,94290,791.23
270.00,83900,94300,790.11
270.00,83900,94310,790.31
270.00,83900,94320,793.06
270.00,83900,94330,789.07
270.00,83900,94340,790.22
270.00,83900,94350,790.93
270.00,83900,94360,784.93
270.00,83900,94370,790.75
270.00,83900,94380,791.89
270.00,83900,94390,793.81
270.00,83900,94400,789.74
270.00,83900,94410,795.13
270.00,83900,94420,791.07
270.00,83900,94430,794.04
270.00,83900,94440,788.55
270.00,83900,94450,792.29
270.00,83900,94460,789.91
270.00,83900,94470,791.51
270.00,83900,94480,791.35
270.00,83900,94490,788.3
270.00,83900,94500,787.72
270.00,83900,94510,794.64
270.00,83900,94520,801.33
270.00,83900,94530,799.82
270.00,83900,94540,807.56
270.00,83900,94550,803.72
270.00,83900,94560,803.07
270.00,83900,94570,803.01
270.00,83900,94580,797.85
270.00,83900,94590,794.65
270.00,83900,94600,794.06
270.00,83900,94610,797.34
270.00,83900,94620,792.49
270.00,83900,94630,791.74
270.00,83900,94640,792.89
270.00,83900,94650,797.23
270.00,83900,94660,794.29
270.00,83900,94670,785.24
270.00,83900,94680,788.66
270.00,83900,94690,785.03
270.00,83900,94700,782.88
270.00,83900,94710,782.69
270.00,83900,94720,781.76
270.00,83900,94730,781.68
270.00,83900,94740,782.58
270.00,83900,94750,783.26
270.00,83900,94760,783.02
270.00,83900,94770,783
270.00,83900,94780,782.7
270.00,83900,94790,787.52
270.00,83900,94800,777.65
270.00,83900,94810,781
270.00,83900,94820,789.18
270.00,83900,94830,790.53
270.00,83900,94840,789.75
270.00,83900,94850,783.61
270.00,83900,94860,788.21
270.00,83900,94870,788.02
270.00,83900,94880,787.09
270.00,83900,94890,790.04
270.00,83900,94900,787.28
270.00,83900,94910,792.48
270.00,83900,94920,786.29
270.00,83900,94930,786.94
270.00,83900,94940,783.66
270.00,83900,94950,788.82
270.00,83900,94960,791.41
270.00,83900,94970,790.73
270.00,83900,94980,786.13
270.00,83900,94990,783.28
270.00,83900,95000,792.72
270.00,83900,95010,782.37
270.00,83900,95020,785.97
270.00,83900,95030,787.51
270.00,83900,95040,788.26
270.00,83900,95050,785.3
270.00,83900,95060,789.27
270.00,83900,95070,790.24
270.00,83900,95080,783.96
270.00,83900,95090,789.45
270.00,83900,95100,787.53
270.00,83900,95110,785.53
270.00,83900,95120,787.78
270.00,83900,95130,785.25
270.00,83900,95140,786.24
270.00,83900,95150,784.2
270.00,83900,95160,783.11
270.00,83900,95170,790.28
270.00,83900,95180,786.39
270.00,83900,95190,784.22
270.00,83900,95200,779.17
270.00,83900,95210,785.08
270.00,83900,95220,789.86
270.00,83900,95230,779.68
270.00,83900,95240,786.33
270.00,83900,95250,784.52
270.00,83900,95260,784.96
270.00,83900,95270,782.27
270.00,83900,95280,785.96
270.00,83900,95290,786
270.00,83900,95300,783.88
270.00,83900,95310,777.63
270.00,83900,95320,784.33
270.00,83900,95330,784.33
270.00,83900,95340,786.76
270.00,83900,95350,783.04
270.00,83900,95360,785.43
90.00,84000,95370,782.61
90.00,84000,95380,776.6
90.00,84000,95390,791.21
90.00,84000,95400,808.9
90.00,84000,95410,796.26
90.00,84000,95420,777.84
90.00,84000,95430,778.59
90.00,84000,95440,773.21
90.00,84000,95450,773.32
90.00,84000,95460,774.24
90.00,84000,95470,777.05
90.00,84000,95480,780.04
90.00,84000,95490,783.64
90.00,84000,95500,781.54
90.00,84000,95510,788.02
90.00,84000,95520,792.55
90.00,84000,95530,772.35
90.00,84000,95540,781.73
90.00,84000,95550,778.64
90.00,84000,95560,774.72
90.00,84000,95570,781.04
90.00,84000,95580,774.64
90.00,84000,95590,778.6
90.00,84000,95600,779.57
90.00,84000,95610,772.69
90.00,84000,95620,772.67
90.00,84000,95630,777.82
90.00,84000,95640,774.95
90.00,84000,95650,778.33
90.00,84000,95660,777.73
90.00,84000,95670,782.22
90.00,84000,95680,783.23
90.00,84000,95690,783.02
90.00,84000,95700,779.67
90.00,84000,95710,776.64
90.00,84000,95720,779.69
90.00,84000,95730,775.73
90.00,84000,95740,783.25
90.00,84000,95750,781.2
90.00,84000,95760,778.9
90.00,84000,95770,782.32
90.00,84000,95780,777.18
90.00,84000,95790,778.53
90.00,84000,95800,781.38
90.00,84000,95810,784.67
90.00,84000,95820,777.7
90.00,84000,95830,786.15
90.00,84000,95840,779.35
90.00,84000,95850,780.85
90.00,84000,95860,778.56
90.00,84000,95870,782.9
90.00,84000,95880,779.66
90.00,84000,95890,779.06
90.00,84000,95900,778.1
90.00,84000,95910,780.13
90.00,84000,95920,783.95
90.00,84000,95930,782.78
90.00,84000,95940,776.31
90.00,84000,95950,778.76
90.00,84000,95960,783.22
90.00,84000,95970,783.02
90.00,84000,95980,780.88
90.00,84000,95990,779.78
90.00,84000,96000,782.71
90.00,84000,96010,782.67
90.00,84000,96020,782.36
90.00,84000,96030,779.61
90.00,84000,96040,781.18
90.00,84000,96050,784.35
90.00,84000,96060,777.37
90.00,84000,96070,784.61
90.00,84000,96080,782.54
90.00,84000,96090,784.78
90.00,84000,96100,781.34
90.00,84000,96110,781.94
90.00,84000,96120,781.99
90.00,84000,96130,782.91
90.00,84000,96140,785.11
90.00,84000,96150,775.31
90.00,84000,96160,776.24
90.00,84000,96170,784.51
90.00,84000,96180,782.53
90.00,84000,96190,778.11
90.00,84000,96200,782.25
90.00,84000,96210,776.57
90.00,84000,96220,783.02
90.00,84000,96230,785.43
90.00,84000,96240,780.8
90.00,84000,96250,781.89
90.00,84000,96260,778.96
90.00,84000,96270,784.45
90.00,84000,96280,780.4
90.00,84000,96290,780.95
90.00,84000,96300,780.09
90.00,84000,96310,784.25
90.00,84000,96320,786.75
90.00,84000,96330,782.13
90.00,84000,96340,784.74
90.00,84000,96350,782.25
90.00,84000,96360,784.45
90.00,84000,96370,780.1
90.00,84000,96380,783.34
90.00,84000,96390,777.88
90.00,84000,96400,790.11
90.00,84000,96410,782.13
90.00,84000,96420,781.71
90.00,84000,96430,783.79
90.00,84000,96440,787.62
90.00,84000,96450,780.09
270.00,84000,96460,774.55
270.00,84000,96470,767.08
270.00,84000,96480,777.92
270.00,84000,96490,769.51
270.00,84000,96500,773.89
270.00,84000,96510,780.66
270.00,84000,96520,781.27
270.00,84000,96530,793.75
270.00,84000,96540,793.37
270.00,84000,96550,800.31
270.00,84000,96560,803.66
270.00,84000,96570,797.91
270.00,84000,96580,791.63
270.00,84000,96590,791.66
270.00,84000,96600,792.27
270.00,84000,96610,789.3
270.00,84000,96620,800.85
270.00,84000,96630,798.86
270.00,84000,96640,795.35
270.00,84000,96650,793.82
270.00,84000,96660,797.62
270.00,84000,96670,797.06
270.00,84000,96680,795.19
270.00,84000,96690,798.96
270.00,84000,96700,796.57
270.00,84000,96710,792.11
270.00,84000,96720,793.83
270.00,84000,96730,797.01
270.00,84000,96740,798.21
270.00,84000,96750,792.87
270.00,84000,96760,796.62
270.00,84000,96770,791.81
270.00,84000,96780,792.59
270.00,84000,96790,795.39
270.00,84000,96800,792.61
270.00,84000,96810,791.75
270.00,84000,96820,795.01
270.00,84000,96830,794.7
270.00,84000,96840,796.18
270.00,84000,96850,793.9
270.00,84000,96860,795.2
270.00,84000,96870,791.69
270.00,84000,96880,795.61
270.00,84000,96890,787.48
270.00,84000,96900,792.5
270.00,84000,96910,788.71
270.00,84000,96920,793.82
270.00,84000,96930,793.38
270.00,84000,96940,791.52
270.00,84000,96950,786.5
270.00,84000,96960,783.92
270.00,84000,96970,789.14
270.00,84000,96980,787.19
270.00,84000,96990,789.14
270.00,84000,97000,784.77
270.00,84000,97010,789.52
270.00,84000,97020,788.74
270.00,84000,97030,786.55
270.00,84000,97040,785.14
270.00,84000,97050,788.35
270.00,84000,97060,789.55
270.00,84000,97070,788.44
270.00,84000,97080,787.13
270.00,84000,97090,790.35
270.00,84000,97100,792.46
270.00,84000,97110,789.62
270.00,84000,97120,788.75
270.00,84000,97130,788.98
270.00,84000,97140,785.66
270.00,84000,97150,786.27
270.00,84000,97160,791.48
270.00,84000,97170,790.74
270.00,84000,97180,790.07
270.00,84000,97190,790.92
270.00,84000,97200,792.51
270.00,84000,97210,791.14
270.00,84000,97220,787.38
270.00,84000,97230,793.09
270.00,84000,97240,786.04
270.00,84000,97250,791.76
270.00,84000,97260,791.98
270.00,84000,97270,791.09
270.00,84000,97280,785.55
270.00,84000,97290,788.38
270.00,84000,97300,785.61
270.00,84000,97310,791.72
270.00,84000,97320,791.67
270.00,84000,97330,792.88
270.00,84000,97340,793.9
270.00,84000,97350,790.35
270.00,84000,97360,792.46
270.00,84000,97370,785.98
270.00,84000,97380,792.06
270.00,84000,97390,788.37
270.00,84000,97400,792.28
270.00,84000,97410,787.78
270.00,84000,97420,788.59
270.00,84000,97430,786.54
270.00,84000,97440,793.02
270.00,84000,97450,786.34
270.00,84000,97460,790.88
270.00,84000,97470,791.9
270.00,84000,97480,788.05
270.00,84000,97490,790.73
270.00,84000,97500,791.58
270.00,84000,97510,793.17
270.00,84000,97520,790.29
270.00,84000,97530,793.06
270.00,84000,97540,788.16
270.00,84000,97550,789.53
90.00,84100,97560,789.05
90.00,84100,97570,791.13
90.00,84100,97580,803.74
90.00,84100,97590,809.43
90.00,84100,97600,800.25
90.00,84100,97610,790.93
90.00,84100,97620,791.3
90.00,84100,97630,783.15
90.00,84100,97640,783.32
90.00,84100,97650,780.3
90.00,84100,97660,783.97
90.00,84100,97670,782.48
90.00,84100,97680,779.62
90.00,84100,97690,783.9
90.00,84100,97700,793.39
90.00,84100,97710,792.13
90.00,84100,97720,789.89
90.00,84100,97730,777.57
90.00,84100,97740,774.93
90.00,84100,97750,780.15
90.00,84100,97760,760.01
90.00,84100,97770,778.18
90.00,84100,97780,774.99
90.00,84100,97790,771.06
90.00,84100,97800,777.37
90.00,84100,97810,774
90.00,84100,97820,776.42
90.00,84100,97830,772.1
90.00,84100,97840,778.07
90.00,84100,97850,771.64
90.00,84100,97860,773.79
90.00,84100,97870,778.53
90.00,84100,97880,780.78
90.00,84100,97890,775.22
90.00,84100,97900,773.81
90.00,84100,97910,778.83
90.00,84100,97920,772.32
90.00,84100,97930,775.06
90.00,84100,97940,777.13
90.00,84100,97950,777.92
90.00,84100,97960,777.69
90.00,84100,97970,779.18
90.00,84100,97980,775.38
90.00,84100,97990,772.61
90.00,84100,98000,779.33
90.00,84100,98010,776
90.00,84100,98020,778.12
90.00,84100,98030,781.34
90.00,84100,98040,778
90.00,84100,98050,774.97
90.00,84100,98060,779.54
90.00,84100,98070,775.72
90.00,84100,98080,778.7
90.00,84100,98090,777.46
90.00,84100,98100,784.62
90.00,84100,98110,780.12
90.00,84100,98120,780.31
90.00,84100,98130,781.24
90.00,84100,98140,773.45
90.00,84100,98150,783.95
90.00,84100,98160,774.6
90.00,84100,98170,780.12
90.00,84100,98180,775.46
90.00,84100,98190,775.35
90.00,84100,98200,783.82
90.00,84100,98210,782.17
90.00,84100,98220,780.8
90.00,84100,98230,780.38
90.00,84100,98240,784.28
90.00,84100,98250,782.51
90.00,84100,98260,786.59
90.00,84100,98270,782.42
90.00,84100,98280,782.64
90.00,84100,98290,783.88
90.00,84100,98300,780.66
90.00,84100,98310,784.3
90.00,84100,98320,781
90.00,84100,98330,784.94
90.00,84100,98340,782.27
90.00,84100,98350,779.6
90.00,84100,98360,782.39
90.00,84100,98370,782.34
90.00,84100,98380,777.18
90.00,84100,98390,784.29
90.00,84100,98400,780.69
90.00,84100,98410,783.7
90.00,84100,98420,785.18
90.00,84100,98430,782.29
90.00,84100,98440,782.03
90.00,84100,98450,779.58
90.00,84100,98460,781.78
90.00,84100,98470,774.71
90.00,84100,98480,781.94
90.00,84100,98490,782.9
90.00,84100,98500,779.96
90.00,84100,98510,788.78
90.00,84100,98520,782.62
90.00,84100,98530,785.09
90.00,84100,98540,781.98
90.00,84100,98550,774.12
90.00,84100,98560,778.86
90.00,84100,98570,784.14
90.00,84100,98580,784.92
90.00,84100,98590,784.69
270.00,84100,98600,782.24
270.00,84100,98610,779.6
270.00,84100,98620,778.15
270.00,84100,98630,784.38
270.00,84100,98640,782.22
270.00,84100,98650,787.17
270.00,84100,98660,787.92
270.00,84100,98670,789.81
270.00,84100,98680,795.13
270.00,84100,98690,801.38
270.00,84100,98700,800.73
270.00,84100,98710,804.61
270.00,84100,98720,798.6
270.00,84100,98730,797.15
270.00,84100,98740,797.01
270.00,84100,98750,803.06
270.00,84100,98760,809.67
270.00,84100,98770,809.67
270.00,84100,98780,801.48
270.00,84100,98790,803.47
270.00,84100,98800,806.38
270.00,84100,98810,807.85
270.00,84100,98820,805.26
270.00,84100,98830,800.18
